=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:49:19 =~=~=~=~=~=~=~=~=~=~=~=
0BME280 test
-- Default Test --
Time;RH;Temp
71553;87.72;23.46
71656;86.38;23.46
71759;84.93;23.45
71862;83.54;23.45
71965;82.22;23.45
72068;80.85;23.45
72171;79.54;23.44
72274;78.14;23.45
72378;76.79;23.44
72481;75.50;23.44
72584;72.93;23.44
72687;71.69;23.44
72790;70.46;23.44
72893;69.29;23.44
72996;68.13;23.44
73099;66.98;23.43
73202;65.81;23.43
73305;64.74;23.43
73408;63.69;23.43
73511;62.65;23.43
73615;61.56;23.43
73718;60.58;23.43
73821;59.64;23.43
73924;58.70;23.42
74027;57.77;23.42
74130;56.91;23.42
74233;55.17;23.43
74336;54.35;23.43
74439;53.57;23.42
74542;52.79;23.42
74645;52.03;23.42
74748;51.31;23.42
74852;50.57;23.42
74955;49.89;23.42
75058;49.24;23.42
75161;48.58;23.42
75264;47.93;23.42
75367;47.30;23.42
75470;46.72;23.41
75573;46.16;23.41
75676;45.60;23.41
75779;44.52;23.41
75882;44.02;23.41
75985;43.55;23.41
76088;43.08;23.40
76191;42.63;23.40
76294;42.19;23.40
76397;41.74;23.40
76500;41.32;23.41
76604;40.91;23.41
76707;40.51;23.41
76810;40.14;23.40
76913;39.78;23.40
77016;39.42;23.40
77119;39.04;23.40
77222;38.73;23.40
77325;38.38;23.40
77428;37.71;23.39
77531;37.40;23.39
77634;37.12;23.39
77737;36.81;23.39
77841;36.54;23.39
77944;36.26;23.40
78047;35.98;23.39
78150;35.74;23.39
78253;35.47;23.40
78356;35.22;23.39
78459;34.97;23.39
78562;34.71;23.39
78665;34.50;23.39
78768;34.29;23.39
78871;34.04;23.39
78974;33.60;23.39
79078;33.40;23.39
79181;33.18;23.39
79284;32.98;23.39
79387;32.78;23.39
79490;32.59;23.39
79593;32.38;23.39
79696;32.19;23.39
79799;32.00;23.39
79902;31.82;23.39
80005;31.64;23.39
80108;31.48;23.38
80211;31.32;23.39
80315;31.14;23.39
80418;30.97;23.39
80521;30.84;23.39
80624;30.52;23.38
80727;30.37;23.38
80830;30.24;23.38
80933;30.10;23.38
81036;29.96;23.39
81139;29.82;23.38
81242;29.68;23.38
81345;29.53;23.39
81448;29.40;23.39
81552;29.28;23.38
81655;29.14;23.39
81758;29.03;23.38
81861;28.91;23.38
81964;28.75;23.38
82067;28.66;23.38
82170;28.40;23.39
82273;28.29;23.38
82376;28.15;23.39
82479;28.05;23.39
82582;27.94;23.39
82685;27.84;23.39
82789;27.71;23.39
82892;27.60;23.39
82995;27.50;23.39
83098;27.39;23.39
83201;27.29;23.39
83304;27.18;23.38
83407;27.09;23.39
83510;26.98;23.39
83613;26.89;23.39
83716;26.80;23.38
83819;26.61;23.39
83922;26.53;23.39
84026;26.44;23.39
84129;26.36;23.39
84232;26.27;23.39
84335;26.19;23.38
84438;26.12;23.39
84541;26.04;23.39
84644;25.96;23.38
84747;25.89;23.38
84850;25.81;23.39
84953;25.74;23.39
85056;25.66;23.39
85159;25.55;23.39
85263;25.50;23.39
85366;25.36;23.39
85469;25.28;23.38
85572;25.21;23.39
85675;25.15;23.39
85778;25.08;23.39
85881;25.01;23.38
85984;24.94;23.38
86087;24.87;23.39
86190;24.81;23.38
86293;24.74;23.39
86396;24.67;23.39
86500;24.60;23.39
86603;24.55;23.39
86706;24.48;23.39
86809;24.42;23.39
86912;24.39;23.39
87015;24.28;23.39
87118;24.21;23.39
87221;24.14;23.39
87324;24.08;23.39
87427;24.02;23.39
87530;23.96;23.39
87633;23.91;23.39
87736;23.85;23.39
87839;23.79;23.39
87942;23.75;23.39
88045;23.69;23.40
88148;23.64;23.39
88252;23.58;23.39
88355;23.52;23.40
88458;23.47;23.40
88561;23.40;23.40
88664;23.30;23.40
88767;23.24;23.40
88870;23.20;23.39
88973;23.15;23.40
89076;23.11;23.40
89179;23.07;23.39
89282;23.02;23.39
89385;22.96;23.40
89489;22.91;23.40
89592;22.87;23.40
89695;22.83;23.40
89798;22.78;23.41
89901;22.73;23.40
90004;22.71;23.41
90107;22.67;23.40
90210;22.58;23.40
90313;22.54;23.41
90416;22.51;23.40
90519;22.47;23.41
90622;22.43;23.40
90726;22.38;23.40
90829;22.35;23.40
90932;22.33;23.40
91035;22.27;23.40
91138;22.25;23.41
91241;22.21;23.40
91344;22.17;23.41
91447;22.14;23.40
91550;22.10;23.41
91653;22.08;23.40
91756;22.04;23.41
91859;21.99;23.40
91963;21.93;23.41
92066;21.91;23.41
92169;21.87;23.41
92272;21.82;23.41
92375;21.79;23.41
92478;21.75;23.41
92581;21.71;23.41
92684;21.66;23.41
92787;21.64;23.41
92890;21.62;23.41
92993;21.57;23.41
93096;21.54;23.41
93200;21.50;23.41
93303;21.46;23.41
93406;21.44;23.41
93509;21.39;23.41
93612;21.36;23.41
93715;21.32;23.41
93818;21.30;23.41
93921;21.28;23.41
94024;21.25;23.42
94127;21.21;23.41
94230;21.19;23.41
94333;21.15;23.41
94437;21.13;23.41
94540;21.10;23.42
94643;21.08;23.41
94746;21.04;23.41
94849;21.06;23.42
94952;21.02;23.42
95055;20.95;23.42
95158;20.93;23.42
95261;20.91;23.42
95364;20.87;23.42
95467;20.85;23.42
95570;20.83;23.42
95674;20.80;23.42
95777;20.79;23.42
95880;20.76;23.42
95983;20.73;23.42
96086;20.70;23.42
96189;20.68;23.42
96292;20.64;23.42
96395;20.62;23.42
96498;20.59;23.42
96601;20.51;23.42
96704;20.49;23.42
96807;20.47;23.42
96911;20.44;23.42
97014;20.41;23.42
97117;20.39;23.42
97220;20.38;23.41
97323;20.34;23.42
97426;20.31;23.42
97529;20.29;23.42
97632;20.26;23.42
97735;20.23;23.42
97838;20.18;23.42
97941;20.18;23.42
98044;20.17;23.42
98148;20.14;23.42
98251;20.09;23.42
98354;20.06;23.42
98457;20.04;23.42
98560;20.01;23.42
98663;19.99;23.42
98766;19.97;23.42
98869;19.95;23.42
98972;19.92;23.42
99075;19.90;23.42
99178;19.87;23.43
99281;19.85;23.43
99384;19.81;23.42
99487;19.82;23.42
99590;19.79;23.42
99693;19.74;23.42
99796;19.72;23.43
99900;19.71;23.42
100003;19.69;23.43
100106;19.67;23.43
39
100209;19.64;23.43
100312;19.63;23.43
100415;19.62;23.42
100518;19.61;23.43
100621;19.61;23.43
100724;19.62;23.43
100827;19.63;23.42
100930;19.67;23.43
101033;19.71;23.43
101137;19.73;23.43
40
101240;19.79;23.43
101343;19.87;23.43
101446;19.97;23.43
101549;20.03;23.43
101652;20.08;23.43
101755;20.15;23.43
101858;20.21;23.43
101961;20.28;23.43
102064;20.34;23.43
102167;20.41;23.43
102270;20.48;23.43
102374;20.57;23.43
102
